archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types
mcs2024.zip,salient,commodities/lead/mcs2024-lead_salient.csv,cross_correlation,200,5,Year,12,ce644690-50f7-4e6a-a0a7-84f5868e18ac,f8638382-8a6a-4ee6-a7fa-4afebc1ae21b,200,12,200,12,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/lead/mcs2024-lead_world.csv,cross_correlation,200,14,,3,a332a79e-9c89-4da5-af7b-8fc2d8eaba85,efcb34a1-8583-42b6-8080-e9eb97907774,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/fepig/mcs2024-fepig_salient.csv,cross_correlation,200,5,Year,7,1dee3dad-45ec-4410-8486-e5f4316ac1af,25260abb-478a-4ec4-a538-1ce1b8e3bcf8,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/fepig/mcs2024-fepig_world.csv,cross_correlation,200,9,,6,910cb6f9-8be5-4ad3-aa9d-d2e78fc1adfd,7d0eee40-ee89-49a1-bb92-b241d662f570,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/mgcomp/mcs2024-mgcomp_salient.csv,cross_correlation,200,5,Year,7,4349ad5b-d42c-4a96-967b-1cb3b3027b0a,1c55e9ed-cc5f-4c7f-8c71-e728efb326f8,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/mgcomp/mcs2024-mgcomp_world.csv,cross_correlation,200,16,,3,08fbaf0d-be25-46db-ac1f-d059b462b379,ba95de60-ce24-4208-8853-f7c31a948e52,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/coppe/mcs2024-coppe_world.csv,cross_correlation,200,36,,3,3252438a-296f-4008-afcf-4302aa25b7aa,8f757f6c-80db-4dd0-93b1-caa3b1c1f0cd,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/coppe/mcs2024-coppe_salient.csv,cross_correlation,200,5,Year,16,fa989a7a-8bcd-4d24-918c-dc8a17e0bbe7,be358613-c2eb-4a35-8942-9c0449cbb4f7,200,16,200,16,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/pumic/mcs2024-pumic_world.csv,cross_correlation,200,16,,4,086b400d-4337-475e-85d0-0d880adfc4e8,c5e2ef30-4c07-4506-b384-7a67f302ed6d,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/pumic/mcs2024-pumic_salient.csv,cross_correlation,200,5,Year,7,5c553200-254b-4589-8781-f8ee94979ea1,b6d3b5b5-e5fe-42fe-a809-2a545e4a7d24,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/sandc/mcs2024-sandc_salient.csv,cross_correlation,200,5,Year,7,658314b5-ecde-4cd5-9c3a-c144d0c35ac9,9e39c0c3-f809-4b42-8929-f9b78406f9e3,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/thori/mcs2024-thori_salient.csv,cross_correlation,200,5,Year,8,cdbe56e9-8745-4429-853d-66ca859b3eec,edc9ed8d-9250-4393-8349-7208cb0614f2,200,6,200,6,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/tin/mcs2024-tin_world.csv,cross_correlation,200,17,,3,70bf71a0-d7f9-4c62-b6aa-dcadc2bcfeff,0d1821c4-78dc-495e-9bea-437d9f770234,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/tin/mcs2024-tin_salient.csv,cross_correlation,200,5,Year,14,5840c511-bdb1-4a10-b157-5c4a1c2d7da1,e6a1768c-2f4b-427d-b161-7ad211bd001a,200,14,200,14,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/tanta/mcs2024-tanta_salient.csv,cross_correlation,200,5,Year,7,0713226a-5866-4bdc-aa74-2cf199f0f627,31984ece-1a68-4f41-b318-df9da441ed92,200,6,200,6,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/tanta/mcs2024-tanta_world.csv,cross_correlation,200,11,,3,f38c1a22-deeb-4b3b-a7ec-a10958f1bd77,01e59ec7-e9f4-439d-99d9-c4d2045cce5e,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/diamo/mcs2024-diamo_world.csv,cross_correlation,200,9,,4,daa26dbc-a2c9-477a-a909-91adb2ba08c6,52781a49-ccd0-4857-935d-c14e00333050,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/diamo/mcs2024-diamo_salient.csv,cross_correlation,200,5,Year,13,149439ab-f39f-4588-b54a-4f6ed092be38,9e9fb84d-54f1-45c4-a62e-09e5362a6f36,200,13,200,13,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/heliu/mcs2024-heliu_world.csv,cross_correlation,200,10,,3,d9702dfd-7f7a-4903-a219-6ca595399fb1,280486cb-0a0a-4ee6-8f0b-966c90d0dd7e,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/heliu/mcs2024-heliu_salient.csv,cross_correlation,200,5,Year,6,3adea01c-de86-4d88-8521-18bcb3025d58,a652f6ac-2d55-4e56-ba8e-7df764617862,200,6,200,6,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/cobal/mcs2024-cobal_salient.csv,cross_correlation,200,14,,3,f0460b18-b7e4-4882-a488-03e1244a28d6,9231a8ae-079a-4284-99eb-bfca7b4ad7f2,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
