archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types,error
mcs2024.zip,world,commodities/heliu/mcs2024-heliu_world.csv,decomposition,200,10.0,,3.0,46bc201c-13c5-4691-ad0c-c68bd5d1f21a,45f625c6-2698-4251-93fd-21586f7b64df,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/heliu/mcs2024-heliu_salient.csv,decomposition,200,5.0,Year,6.0,d006fc0f-dc20-4e38-a3bb-9c2d7c4cd370,93454e13-c0c7-401e-a1d5-af3ebaafee78,200.0,6.0,200.0,6.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,7.0,18.0,,
mcs2024.zip,salient,commodities/cobal/mcs2024-cobal_salient.csv,decomposition,200,14.0,,3.0,02479230-03cf-4b59-8add-6f18ec6fd7e0,17161ed3-656e-4450-8ea5-3d83885fb72f,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/cobal/mcs2024-cobal_world.csv,decomposition,200,14.0,,3.0,5313499b-5654-4db0-9202-eef621a179a6,295417cb-de54-4320-b906-de4733f6b4d7,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/felds/mcs2024-felds_world.csv,decomposition,200,16.0,,4.0,e790d03b-725d-4ff7-98d4-6b34364bd754,749ce60d-d5b6-4584-90b7-9fd7f5531954,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/felds/mcs2024-felds_salient.csv,decomposition,200,5.0,Year,11.0,038ce388-c6e7-48e4-93b0-e2cf155305a3,a8dd47b1-49fb-4db1-acb5-f01411facb32,200.0,11.0,200.0,11.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,12.0,33.0,,
mcs2024.zip,world,commodities/fluor/mcs2024-fluor_world.csv,decomposition,200,12.0,,4.0,34cd0029-9fdb-4350-ac10-e03955588960,c4704b43-0289-4644-9471-100c288db6a1,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/fluor/mcs2024-fluor_salient.csv,decomposition,200,5.0,Year,14.0,9b64c2ca-9fc5-4781-917f-bcf1d9208361,127f7525-f09d-453d-aeb5-1caa3e9bbe34,200.0,13.0,200.0,13.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,15.0,42.0,,
mcs2024.zip,world,commodities/selen/mcs2024-selen_world.csv,decomposition,200,15.0,,3.0,b96923ed-5dc8-410c-9121-99fc893727f8,ff3c47de-2f64-4491-bcdb-02a04b800bdc,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/selen/mcs2024-selen_salient.csv,decomposition,200,5.0,Year,6.0,a5c7901c-7f12-490d-b4be-eddb42f5577c,417e4197-3753-4ae3-92fa-cf146450ba18,200.0,6.0,200.0,6.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,7.0,18.0,,
mcs2024.zip,world,commodities/cemen/mcs2024-cemen_world.csv,decomposition,200,32.0,,5.0,9ca322fa-576a-4b6c-9efa-4f1996ca0ccd,8ce219ab-51e2-4b84-be12-dc913ab8013f,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
