archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types,error
mcs2024.zip,trends_figures,trends/others/MCS2025_Fig3_Major_Import_Sources.csv,cross_correlation,200,43.0,,1.0,66c27a23-9a7a-4768-a7fc-8fb47d3fe692,dd6cccb9-e7da-4e4c-8e8a-0678ec7b8c73,200.0,1.0,200.0,1.0,200.0,1.0,200.0,descriptive_summary,200.0,0.0,2.0,2.0,,
mcs2024.zip,trends_figures,trends/others/MCS2025_Fig1_Minerals_in_Economy.csv,cross_correlation,200,14.0,Year,1.0,69e7e29d-b7d2-4c61-a815-de384416a4c2,a7fc5cad-c808-4449-a04b-6c0f8b3e7a83,200.0,1.0,200.0,1.0,200.0,1.0,200.0,"decomposition,structural_break",200.0,0.0,2.0,2.0,,
mcs2024.zip,trends_figures,trends/others/MCS2025_T2_Mineral_Economic_Trends.csv,cross_correlation,200,5.0,Year,21.0,543c41e6-d3fc-4a47-8227-cdce20d59a15,7ff8509c-274a-4ff5-9713-019b158b6e5e,200.0,21.0,200.0,21.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,trends_figures,trends/figures/MCS2024_Fig4_Value_by_Type.csv,cross_correlation,200,4.0,year,1.0,02635f7d-2286-45fc-b9fd-d905e17bcc5c,a1195dc8-622a-47d6-b97f-b0396e1652b5,200.0,1.0,200.0,1.0,200.0,1.0,200.0,"decomposition,structural_break",200.0,0.0,2.0,2.0,,
mcs2024.zip,trends_figures,trends/figures/MCS2024_Fig3_Major_Import_Sources.csv,cross_correlation,200,43.0,,1.0,6f50a3f9-83a8-476d-9d96-187725926a2d,7643e319-2852-42e5-b8d2-95d2c73117de,200.0,1.0,200.0,1.0,200.0,1.0,200.0,descriptive_summary,200.0,0.0,2.0,2.0,,
mcs2024.zip,trends_figures,trends/figures/MCS2024_Fig12_Pch_Consump_2019_2023.csv,cross_correlation,200,73.0,,2.0,dbcd3f8f-102d-40e0-92d4-311c6261fb3a,3f0aaf29-2855-454b-b539-3ead76dcc3af,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,trends_figures,trends/figures/MCS2024_Fig1_Minerals_in_Economy.csv,cross_correlation,200,14.0,Year,1.0,29611960-f109-4d38-8ef9-4110cd17555e,a4d044b5-ee04-4acc-858f-a58bc53ec172,200.0,1.0,200.0,1.0,200.0,1.0,200.0,"decomposition,structural_break",200.0,0.0,2.0,2.0,,
mcs2024.zip,trends_figures,trends/figures/MCS2024_Fig2_Net_Import_Reliance.csv,cross_correlation,200,63.0,,2.0,524385a5-abd4-4200-9baa-72e523acf33b,9782a023-1f5a-4e27-8bd9-18243cc06440,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,trends_figures,trends/figures/MCS2024_Fig11_Pch_Consump_2022_2023.csv,cross_correlation,200,74.0,,2.0,02ba958f-d1be-4113-8163-654dac10f39e,adfac8c9-33b8-4d3b-8770-a966944ddae7,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,trends_figures,trends/figures/MCS2024_Fig10_Price_Growth_Rates.csv,cross_correlation,200,40.0,,2.0,e2f1f65d-5fa9-4bbd-8dd1-205c7a9ba544,be643541-45ff-49a1-9c76-bd8ef405637e,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,trends_figures,trends/tables/MCS2024_T3_State_Value_Rank.csv,cross_correlation,200,50.0,Year,3.0,62900244-3c46-426b-97b0-527b139a2bd8,0a415ec3-a853-4b18-8030-1919e7a8e929,200.0,3.0,200.0,3.0,200.0,3.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,salient,trends/tables/MCS2024_T5_Critical_Minerals_Salient.csv,cross_correlation,200,31.0,Year,7.0,78a4f0b5-e7d8-4e62-92d1-4efa65a943c1,babc1c4a-bf19-45c9-a105-16f288c22fa1,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,trends_figures,trends/tables/MCS2024_T4_Critical_Minerals_End_Use.csv,cross_correlation,200,50.0,,0.0,b8d38da5-f6a7-4d34-83b1-11529283fc83,6bc727d8-c56a-425d-8aa5-b3ee8be6fd7e,200.0,0.0,200.0,0.0,204.0,0.0,200.0,descriptive_summary,200.0,0.0,2.0,2.0,,
mcs2024.zip,trends_figures,trends/tables/MCS2024_T2_Mineral_Economic_Trends.csv,cross_correlation,200,5.0,Year,21.0,4a4e4bbe-69b0-440a-b131-e17c25ece3ea,f2396554-21b9-4465-9e42-f3937c1ca642,200.0,21.0,200.0,21.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,trends_figures,trends/tables/MCS2024_T1_Mineral_Industry_Trends.csv,cross_correlation,200,5.0,Year,12.0,53ae274a-fb70-493c-86a3-2042d96a4f24,258dcd13-3fd1-4d17-a0a0-9b441a927d6e,200.0,12.0,200.0,12.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,salient,commodities/vanad/mcs2024-vanad_salient.csv,cross_correlation,200,5.0,Year,21.0,b3404f14-1179-4cdc-9418-453e5563eb8f,7bc2187d-de38-473f-9a23-cf183154ec1c,200.0,21.0,200.0,21.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,world,commodities/vanad/mcs2024-vanad_world.csv,cross_correlation,200,7.0,,3.0,60d17645-be12-40bd-bae6-bbee4e70eb43,dc78c382-374e-420b-9ca5-2e440c2290e0,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,salient,commodities/salt/mcs2024-salt_salient.csv,cross_correlation,200,5.0,Year,12.0,129c67f6-a646-4433-be4b-545bea49629e,228348bb-b99b-430b-b330-aa3ca0b96c62,200.0,12.0,200.0,12.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,world,commodities/salt/mcs2024-salt_world.csv,cross_correlation,200,25.0,,4.0,4fea3bb4-f807-4ec9-814c-4b05e6f87533,625c82f5-0221-4204-9c18-1c281857bd3d,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,world,commodities/gypsu/mcs2024-gypsu_world.csv,cross_correlation,200,22.0,,3.0,d33bd828-151e-48c7-af1f-b51f8d1dcbc0,139ed8a9-8a60-4617-beb2-092fccfda08e,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,salient,commodities/gypsu/mcs2024-gypsu_salient.csv,cross_correlation,200,22.0,,3.0,9f2adc45-9574-4f7f-bfd2-3511dabd487e,a4a9cf16-e9b4-44c0-b3a1-971247a11794,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
