archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types
mcs2024.zip,salient,commodities/cobal/mcs2024-cobal_salient.csv,decomposition,200,14,,3,1d697d42-de50-446c-85b7-407a52588ac0,f8cb1636-4fe0-42b5-a144-eb3bf2c6cd11,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,world,commodities/cobal/mcs2024-cobal_world.csv,decomposition,200,14,,3,c7efe5fc-cc33-4aa5-b868-d7c3a5d625ae,1970860e-41f8-4079-a5ae-ec296c7bd9e6,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,world,commodities/felds/mcs2024-felds_world.csv,decomposition,200,16,,4,e514a822-ce20-446d-9528-dfef49faf362,3ebe79fc-e5e0-42e8-9366-b9667be8d439,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/felds/mcs2024-felds_salient.csv,decomposition,200,5,Year,11,1dc8e5f3-6448-4729-a7f9-1b1a214f8ec6,54c7924a-4555-4a98-84fd-4d4741a80a0e,200,11,200,11,200,5,200,"cross_correlation,decomposition,structural_break",200,0,12,33,
mcs2024.zip,world,commodities/fluor/mcs2024-fluor_world.csv,decomposition,200,12,,4,d92ba694-97bf-499c-824a-718f786eea99,89dd3a24-f3b0-4361-bc7f-5f5d5bea005c,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/fluor/mcs2024-fluor_salient.csv,decomposition,200,5,Year,14,cb340e70-d373-4e36-b743-529412ed1adb,0392415c-dd67-42de-b9a4-cfc9bbe46755,200,13,200,13,200,5,200,"cross_correlation,decomposition,structural_break",200,0,15,42,
mcs2024.zip,world,commodities/selen/mcs2024-selen_world.csv,decomposition,200,15,,3,626ea039-f071-40c6-bc99-7c3b33904a2a,e709ecf7-5bda-4674-bcfe-df65847610f4,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/selen/mcs2024-selen_salient.csv,decomposition,200,5,Year,6,80ccebe8-c973-42f6-aaf1-9f89987ce850,12d38f84-5808-43ff-8783-de4e39aa5c57,200,6,200,6,200,5,200,"cross_correlation,decomposition,structural_break",200,0,7,18,
mcs2024.zip,world,commodities/cemen/mcs2024-cemen_world.csv,decomposition,200,32,,5,227d5daf-a9a8-4bba-a1ff-58cef1b8eaee,03a57da7-8c32-4844-8e98-b66a3af53df4,200,2,200,2,200,2,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/cemen/mcs2024-cemen_salient.csv,decomposition,200,5,Year,11,44bd40e8-1b10-4ceb-a578-33f17bc03cf9,7f7cee4c-0c7f-4834-9ad1-8412e059c7c4,200,11,200,11,200,5,200,"cross_correlation,decomposition,structural_break",200,0,12,33,
mcs2024.zip,world,commodities/feste/mcs2024-feste_world.csv,decomposition,200,36,,5,6cff01df-23e7-4e2e-a5b1-3688586c810b,da55a69c-1390-4b70-905d-c2646a32ca19,200,2,200,2,200,2,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/feste/mcs2024-feste_salient.csv,decomposition,200,5,Year,18,b35319e7-5c19-4566-8697-3c1a28b67f48,d3f1e2d5-607b-4332-be0e-51e0ecc83311,200,18,200,18,200,5,200,"cross_correlation,decomposition,structural_break",200,0,19,54,
mcs2024.zip,salient,commodities/indiu/mcs2024-indiu_salient.csv,decomposition,200,5,Year,8,90c15d61-8cba-4fd0-aa32-1fb3b1b8dcd1,93a1528e-300d-48b7-ba46-48eb82c4bb96,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,0,9,24,
mcs2024.zip,world,commodities/indiu/mcs2024-indiu_world.csv,decomposition,200,10,,5,99a269ac-c94d-4dd2-a5b8-ef55e0122452,830fa27b-338a-49db-b7a7-d74226357927,200,2,200,2,200,2,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/galli/mcs2024-galli_salient.csv,decomposition,200,5,Year,9,89c0ac1f-1770-4363-8aea-603472f66240,8c65a263-fe98-4a75-ac0a-00c210b1ad51,200,8,200,8,200,5,200,"cross_correlation,decomposition,structural_break",200,0,10,27,
mcs2024.zip,world,commodities/galli/mcs2024-galli_world.csv,decomposition,200,7,,3,3be29027-1e22-4096-ba96-70c79988889b,e2a6cf9b-f62a-45e5-8057-3ec392ba60d8,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,world,commodities/rheni/mcs2024-rheni_world.csv,decomposition,200,10,,3,e2b93162-7669-4a1d-b198-3937000c9a6e,96713251-d84b-4bdf-84e3-68a40ba9c169,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/rheni/mcs2024-rheni_salient.csv,decomposition,200,5,Year,8,b0304946-3b9c-4903-99d4-a31a9ef513d5,bc044e29-44a7-4709-8a6f-757376ecbbc3,200,8,200,8,200,5,200,"cross_correlation,decomposition,structural_break",200,0,9,24,
mcs2024.zip,world,commodities/abras/mcs2024-abras_world.csv,decomposition,200,30,,2,dd1a719e-159c-4deb-9ba1-b028362ef0fc,f5a2401f-5f6e-49aa-aa79-017396d2322e,200,2,200,2,200,2,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/abras/mcs2024-abras_salient.csv,decomposition,200,5,Year,19,944828e2-87fa-47cb-bdfc-f8b55e4189eb,fb0c87af-d4d7-4b72-bbe6-76d923c27006,200,19,200,19,200,5,200,"cross_correlation,decomposition,structural_break",200,0,20,57,
mcs2024.zip,salient,commodities/antim/mcs2024-antim_salient.csv,decomposition,200,5,Year,14,9bb7333e-d15a-43ca-be48-ca178f5fa89d,0a2dac0f-5f13-41a3-8de8-f244ab3bc478,200,14,200,14,200,5,200,"cross_correlation,decomposition,structural_break",200,0,15,42,
mcs2024.zip,world,commodities/antim/mcs2024-antim_world.csv,decomposition,200,18,,3,7c5895b7-8485-4965-a4dd-276fb39afd87,dabc2523-3feb-4ca1-a204-e23cb3fce18c,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/alum/mcs2024-alum_salient.csv,decomposition,200,5,Year,14,9a9f16f2-88a1-4835-a398-7d99f83e9ac4,483235fc-9772-4c5c-b667-b2805eb2d07c,200,14,200,14,200,5,200,"cross_correlation,decomposition,structural_break",200,0,15,42,
mcs2024.zip,world,commodities/alum/mcs2024-alum_world.csv,decomposition,200,14,,4,6e6f389f-c803-4e25-8769-134a0c23a35d,1b8c0c10-dbd5-4d62-b5f0-a0cbb29b0b77,200,4,200,4,200,4,200,descriptive_summary,200,0,1,0,
mcs2024.zip,world,commodities/diato/mcs2024-diato_world.csv,decomposition,200,16,,4,a390d25e-f29e-46ea-8812-020d47038d9e,5f93d9a4-9e99-4dd0-890d-6a2495487ad1,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/diato/mcs2024-diato_salient.csv,decomposition,200,5,Year,6,92f9e2c5-4352-4de5-9ad5-a576e46f4942,271254a8-9129-4e5e-976c-c50d4f59878c,200,6,200,6,200,5,200,"cross_correlation,decomposition,structural_break",200,0,7,18,
